rating2,ranking2,link,style,year,share3,actors4,actors2,thumbs_up,seasons,ranking3,name3,show_theatre,share2,name1,episodes,douban_score,share4,name2,length,rating4,show_date,play_count,show_time,actors1,ranking1,name4,location,aid1,rating1,ranking4,thumbs_down,title,production_company,aid4,share1,id,did,aid2,douban_num,score,show_platform,language,first_show,actors3,rating3,director,writer,aid3
,,https://movie.douban.com/subject/25739331/,,2013,,裴格林,李在皇,,1,,,,,,120,0,,,,,,,,朴诗恩,,,韩国,,,,,握住我的手,,,,25739331,,,25,,,,2013-10-07(韩国),陈泰贤,,崔恩景,洪承希,
,,https://movie.douban.com/subject/10833854/,,2012,,眞島秀和,中川大志,,1,,,,,,1,7.1,,, 45分钟,,,,,蓮佛美沙子,,,日本,,,,,花之冠,,,,10833854,,,109,,,,2012-09-14,斉藤由貴,,梶山貴弘,若狭大基,
,,https://movie.douban.com/subject/10833848/,剧情/爱情,2012,,孙淑媚,张本渝,,1,,,,,,21,0,,, 90分钟,,,,,黄品源,,,台湾,,,,,雨夜花,,,,10833848,,,11,,,,2012-04-06(台湾),吴婉君,,冯兴华,蔡至哲,
,,https://movie.douban.com/subject/10810306/,动画,2012,,小野大辅,梶裕贵,,1,,,,,,25,7.5,,, 24分钟,,,,,石原夏织,,,日本,,,,,魔奇少年,,,,10810306,,,3888,,,,2012-10-07(日本),户松遥,,舛成孝二,吉野弘幸,
,,https://movie.douban.com/subject/11598831/,动画,2015,,诹访部顺一,生田善子,,1,,,,,,12,7.8,,, 24分钟,,,,,荒川美穗,,,日本,,,,,百合熊风暴,,,,11598831,,,1039,,,,2015-01-05(日本),山根希美,,几原邦彦,几原邦彦,
,,https://movie.douban.com/subject/11587540/,,2012,,滨田龙臣,玉山铁二,,1,,,,,,2,7.7,,, 90分钟,,,,,伊势谷友介,,,日本,,,,,在山脊的那一边~父与子的日航飞机坠落事件~,,,,11587540,,,64,,,,2012-10-07,松坂桃李,,若松節朗,冈田惠和,
,,https://movie.douban.com/subject/11533381/,剧情/爱情/动画,2013,,田村由加莉,小仓唯,,1,,,,,,12,7.1,,, 24分钟,,,,,梶裕贵,,,日本,,,,,变态王子与不笑猫,,,,11533381,,,3058,,,,2013-04-13,石原夏织,,铃木洋平,伊藤美智子,
,,https://movie.douban.com/subject/11523432/,动画,2012,,伊藤静,日笠阳子,,1,,,,,,12,7,,, 23分钟,,,,,梶裕贵,,,日本,,,,,恶魔高校D×D,,,,11523432,,,1427,,,,2012-01-06(日本),浅仓杏美,,柳泽哲也,吉冈隆夫,
,,https://movie.douban.com/subject/4826779/,动画,2010,,日野聪,樱井孝宏,,1,,,,,,13,7.2,,, 24分钟,,,,,中原麻衣,,,日本,,,,,半妖少女绮丽谭,,,,4826779,,,2338,,,,2010-10-04,花泽香菜,,今千秋,冈田麿里,
,,https://movie.douban.com/subject/4826756/,,1994,,藤谷美和子,黑木瞳,,1,,,,,,11,0,,,,,,,,风间彻,,,日本,,,,,风流父子兵,TVB,,,4826756,,,5,,,,集数:,雏形明子,,松本健,伴一彦,
,,https://movie.douban.com/subject/4820098/,,2010,,许娜,李宜璇,,1,,,,,,27,3.2,,,,,,,2010年9月18日,姚居德,,,中国大陆,,,,,猛犸敢死队,南洋影业有限公司,,,4820098,,,124,,"上海东方电影频道首播
[4]",,2010,索品,,杨健康,杨健康,
,,https://movie.douban.com/subject/4724740/,剧情/动画,2010,,諏訪部順一,川澄綾子,,1,,,,,,2,7.3,,, 60分钟,,,,,杉山紀彰,,,日本,,,,,命运之夜总集篇,,,,4724740,,,1146,,,,2010-01-22,植田佳奈,,山口裕司,佐藤卓哉,
,,https://movie.douban.com/subject/6974524/,,2012,,仲間由紀惠,佐野瑞樹,,1,,,,,,1,0,,,,,,,,泉平子,,,日本,,,,,花嫁,,,,6974524,,,30,,,,2012-01-02,小林綾子,,清弘誠,黒土三男,
,,https://movie.douban.com/subject/7161696/,,2009,,郭连文,孙维民,,1,,,,,,40,5.6,,,,,,,2009年9月16日,唐国强,,,中国大陆,,,,,东方红1949,长城影视有限公司,,,7161696,,,41,,"福建电视台综合频道
[23]",,2009-09-28,王伍福,,苏舟,赵锐勇,
,,https://movie.douban.com/subject/7065229/,纪录片,2011,,韩熙庭,克里斯蒂安·贝尔,,1,,,,,,5,8.2,,, 20分钟,,,,,张艺谋,,,中国大陆,,,,,张艺谋和他的金陵十三钗,,,,7065229,,,6857,,,,2011-12-14(中国大陆),倪妮,,罗莎莎,罗莎莎,
,,https://movie.douban.com/subject/7000214/,剧情/家庭,2011,,韩可露,金甲洙,,1,,,,,,128,0,,, 33分钟,,2011.11.21,,,金美淑,,,韩国,,,,,就像今天一样,韩国MBC电视台,,,7000214,,,13,,MBC,,2011-11-21(韩国),金承秀,,金大镇,崔贤京,
,,https://movie.douban.com/subject/6989749/,喜剧/犯罪,2012,,鶴田真由,田辺誠一,,1,,,,,,13,6.3,,, 30分钟,,,,,板尾創路,,,日本,,,,,刑警黑川铃木,读卖电视台,,,6989749,,,238,,,,2012-01-05,田中圭,,本田隆一,大宮エリー,
,,https://movie.douban.com/subject/6984054/,动画,2011,,刘红韵,邓玉婷,,1,,,假日剧场,,,100,5.6,,, 15分钟,,2011年10月1日,,"每周六07:19

每周日07:04",祖晴,,,中国大陆,,,,,喜羊羊与灰太狼之给快乐加油,,,,6984054,,,289,,"浙江卫视
[2]",,2011-10-15,梁颖,,黄智龙,蒋丹,
,,https://movie.douban.com/subject/6938951/,,2011,,夏石镇,高斗心,,1,,,,,,50,6.3,,,,,2011年10月29日,,周六、周日 晚20点40分,瑞雨,,,韩国,,,,,假如明天来临,sbs,,,6938951,,,36,,SBS,,2011-10-29,李奎翰,,张容佑,金贞秀,
,,https://movie.douban.com/subject/6900017/,,2011,,甘露,曾黎,,1,,,,,,43,0,,,,,,,2013.06.18,孙逊,,,中国大陆,,,,,最后征战,博松影视文化传播有限公司,,,6900017,,,11,,,,,宋柳,,虎子,虎子,
,,https://movie.douban.com/subject/10521671/,剧情/喜剧,2012,,安雅,王翰涛,,1,,,,,,24,0,,, 45分钟,,,,2012年7月14日,张一山,,,中国大陆,,,,,星光都市2,国家广电总局电影频道节目中心,,,10521671,,,20,,CCTV-6,,2012-07-14(中国大陆),王梦琪,,洪丹强,冀楚忱,
,,https://movie.douban.com/subject/10527204/,剧情,2012,,李顺载,金廷恩,,1,,,,,,18,7,,,,,,,,黄政民,,,韩国,,,,,韩半岛,KNJ Entertainment,,,10527204,,,47,,,,2012-02-06(韩国),赵成夏,,李亨民,尹善珠,
,,https://movie.douban.com/subject/10521653/,,2005,,郭柏松,李振芳,,1,,,,,,8,0,,,,,,,,于小慧,,,中国大陆,,,,,烧锅屯钟声,,,,10521653,,,4,,,,,刘继书,,刘继书,薛立业,
,,https://movie.douban.com/subject/10520457/,喜剧,2013,,Emerald Fennell,Joe Thomas,,1,,,,,,6,6.3,,, 20分钟,,,,,西蒙·伯德,,,英国,,,,,弱鸡三兄弟,,,,10520457,,,71,,,,2013-08-22,Louise Ford,,本·帕尔马,西蒙·伯德,
,,https://movie.douban.com/subject/10462908/,动画,2012,,广桥凉,入野自由,,1,,,,,,13,7.3,,,,,,,,吉谷彩子,,,日本,,,,,谜样女友X,,,,10462908,,,1185,,,,2012-04-07,梶裕贵,,渡边步,三重野瞳 Hitomi Mieno,
,,https://movie.douban.com/subject/10449585/,古装,2012,,津川雅彦,成宮寛貴,,1,,,,,,12,7.2,,,,,,,,市原隼人,,,日本,,,,,向阳之树,日本放送协会,,,10449585,,,52,,,,2012-04-06,黒川芽以,,藤尾隆,手塚治虫(原作),
,,https://movie.douban.com/subject/10449564/,喜剧,2002,,赵奔,吕洁,,1,,,,,,,0,,, 20分钟,,,,,陈维聪,,,中国大陆,,,,,柴米新人类,,,,10449564,,,17,,,,2002-02-13（中国大陆）,冼色丽,,关聪,陈明斐,
,,https://movie.douban.com/subject/10440717/,剧情/历史/犯罪,2005,,布拉德·道里夫,蒂莫西·奥利芬特,,3,,,,,,12,8.8,,, 60分钟,,,,,伊恩·麦柯肖恩,,,美国,,,,,朽木 第二季,,,,10440717,,,108,,,,2005-03-06(美国),莫莉·帕克,,David Milch,David Milch,
,,https://movie.douban.com/subject/10430888/,剧情,2012,,丹尼尔·梅斯,Abbie Fox,,1,,,,,,3,6.9,,, 60,,,,,乔·阿姆斯特朗,,,英国,,,,,公众之敌,环球影业,,,10430888,,,56,,,,2012-01-03,Joel Fry,,迪尔巴拉·莫洛伊,Tony Marchant,
,,https://movie.douban.com/subject/10430284/,动画,2012,,生天目仁美,冈本信彦,,1,,,,,,12,7.5,,, 24分钟,,,,,大久保瑠美,,,日本,,,,,一起一起这里那里,,,,10430284,,,2468,,,,2012-04-06(日本),福原香织,,追崎史敏,異識,
,,https://movie.douban.com/subject/10428503/,动画,2012,,大坪由佳,大久保瑠美,,1,,,,,,12,8.6,,, 24分钟,,,,,三上枝織,,,日本,,,,,摇曳百合2,,,,10428503,,,1907,,,,2012-07-02(日本),津田美波,,太田雅彦,あおしまたかし,
,,https://movie.douban.com/subject/10426854/,,2012,,李洋,海顿,,1,,,,,,39,0,,,,,,,,赵恒煊,,,中国大陆,,,,,盗火线,华纳兄弟影片公司,,,10426854,,,27,,,,,王嘉佳,,高升中,海顿,
,,https://movie.douban.com/subject/10344749/,爱情,2004,,孙宁,王斑,,1,,,,,,20,0,,,,,,,,曹颖,,,中国大陆,,,,,谁是最爱你的人,,,,10344749,,,5,,,,,刘锡明,,宋祖德,娅子,
,,https://movie.douban.com/subject/10543687/,,2005,,黄奕,杨若兮,,1,,,,,,3,0,,,,,,,,董勇,,,中国大陆,,,,,相亲过大年,北京澳彤乔广告有限公司联合摄制,,,10543687,,,9,,,,,岳秀清,,方子哥,马广源,
,,https://movie.douban.com/subject/10539727/,动画,2012,,浪川大辅,栗田贯一,,1,,,,,,13,8.8,,, 23分钟,,,,,泽城美雪,,,日本,,,,,鲁邦三世：名为峰不二子的女人,,,,10539727,,,2895,,,,2012-04-04(日本),小林清志,,山本沙代,冈田麿里,
,,https://movie.douban.com/subject/10537954/,,1993,,孙飞鹏,傅学诚,,1,,,,,,10,0,,,,,,,,卢奇,,,中国大陆,,,,,解放云南,,,,10537954,,,7,,,,,龙玉顺,,张今标,陈播,
,,https://movie.douban.com/subject/10534455/,,2012,,孙天宇,谢君豪,,1,,,,,,35,3.7,,,,,2012年4月9日,,,韩青,,,中国大陆,,,,,血雨母子情,北京盛世富华文化有限公司、北京盛世凯华文化投资有限公司,,,10534455,,,43,,江苏城市频道,,2012-04-08(中国大陆),张恒,,侯明杰,温豪杰,
,,https://movie.douban.com/subject/10531163/,,2002,,杨立新,奚美娟,,1,,,,,,22,0,,,,,,,,鲍国安,,,中国大陆,,,,,人大主任,,,,10531163,,,17,,,,,田海蓉,,唐敬睿,乔良,
,,https://movie.douban.com/subject/10553097/,剧情/动作,2013,,陈婷,韩雯雯,,1,,,,,,25,5.6,,, 40分钟,,,,,邢佳栋,,,中国大陆,,,,,风云之十里洋场,北京黑马印象文化传播有限公司、国际文化传媒有限公司,,,10553097,,,53,,湖南电视剧频道,,2013-10-17,高虎,,谭友业,毕鉴威,
,,https://movie.douban.com/subject/10531227/,剧情,2004,,陈实,巍子,,1,,,,,,28,0,,,,,,,,吴京安,,,中国大陆,,,,,红旗谱,,,,10531227,,,7,,,,,夏和平,,胡春桐,桂雨清,
,,https://movie.douban.com/subject/6078000/,剧情/爱情,2009,,严晓频,班嘉佳,,1,,,,,,24,5.7,,,,,,,,冯绍峰,,,中国大陆,,,,,小城大爱,北京嘉春秋文化传播有限公司,,,6078000,,,36,,,,2012,孙松,,李妮,唐宇,
,,https://movie.douban.com/subject/6058645/,动画/奇幻,2011,,水樹奈々,下野紘,,1,,,,,,13,8.5,,, 30分钟,,,,,柿原徹也,,,日本,,,,,圣斗士星矢 冥王神话 第2章,,,,6058645,,,1469,,,,2011-02-23(日本),平野綾,,鍋島修,菅良幸,
,,https://movie.douban.com/subject/6048759/,剧情,2011,,侯天来,赵子琪,,1,,,,,,32,0,,, 40分钟,,,,,富大龙,,,中国大陆,,,,,家在南三条,共石家庄市委宣传部、石家庄市桥东区委区政府等,,,6048759,,,18,,,,2012,印小天,,李三林,韩素萍,
,,https://movie.douban.com/subject/6018975/,剧情/爱情/悬疑,2010,,刘桦,朱雨辰,,1,,,,,,22,0,,,,,,,,郭涛,,,中国大陆,,,,,疯狂的骗局,,,,6018975,,,12,,,,2010,于娜,,季欢,邱向东,
,,https://movie.douban.com/subject/6383561/,喜剧/短片,2010,,神木隆之介,三浦春马,,1,,,,,,5,8.3,,, 10-20分钟,,,,,佐藤健,,,日本,,,,,2010 THE GAME ～Boy's Film Show～,,,,6383561,,,356,,,,2010-08-02,贺来贤人,,及川拓郎,森ハヤシ,
,,https://movie.douban.com/subject/6311991/,剧情/武侠/古装,1990,,萧大陆,蓝洁瑛,,1,,,,,,42,6.3,,,,,,,,刘松仁,,,台湾,,,,,末代儿女情,台视,,,6311991,,,36,,,,1990,马景涛,,李艳芳,主演,
,,https://movie.douban.com/subject/6223461/,动画,2011,,鳥海浩輔,三木眞一郎,,1,,,,,,5,7.3,,, 25分,,,,,桑島法子,,,日本,,,,,薄樱鬼OVA：雪华录,,,,6223461,,,1240,,,,2011-08-05,森久保祥太郎,,ヤマサキオサム,中村能子,
,,https://movie.douban.com/subject/6125441/,喜剧/动作/动画,1999,,塔拉·斯特朗,凯茜·卡瓦蒂妮,,6,,,,,,13,8.7,,, 30分钟,,,,,汤姆·肯尼,,,美国,,,,,飞天小女警  第二季,,,,6125441,,,832,,,,1999-06-25(美国),伊丽莎白·戴利,,克雷格·迈克科雷肯,克雷格·迈克科雷肯,
,,https://movie.douban.com/subject/6094959/,剧情,2010,,田中圭,高橋みなみ,,1,,,,,,3,7.2,,, 8分,,,,,小嶋阳菜,,,日本,,,,,言灵女们,,,,6094959,,,88,,,,2010-11-26(日本),峯岸みなみ,,タカハタ秀太,タカハタ秀太,
,,https://movie.douban.com/subject/6079355/,,2004,,法提麦·雅琦,李强,,1,,,,,,,0,,,,,,,,何政军,,,中国大陆,,,,,命运配方,,,,6079355,,,3,,,,,陈瑾,,陈应歧,沙颂,
,,https://movie.douban.com/subject/6530944/,科幻/冒险,1967,,Keith Andes,Leonard Nimoy,,1,,,,,,1,7.7,,, 50分钟,,,,,William Shatner,,,美国,,,,,星际旅行-原初-第2季第5集,,,,6530944,,,26,,,,1967-10-13,DeForest Kelley,,Joseph Pevney,Gene Roddenberry,
,,https://movie.douban.com/subject/6530941/,科幻/冒险,1967,,James Doohan,Leonard Nimoy,,1,,,,,,1,8.4,,, 50分钟,,,,,William Shatner,,,美国,,,,,星际旅行-原初-第2季第3集,,,,6530941,,,32,,,,1967-09-29,DeForest Kelley,,Marc Daniels,Gene Roddenberry,
,,https://movie.douban.com/subject/6531042/,科幻/冒险,1969,,Steve Ihnat,Leonard Nimoy,,1,,,,,,1,0,,, 50分钟,,,,,William Shatner,,,美国,,,,,星际旅行-原初-第3季第14集,,,,6531042,,,17,,,,1969-01-03,DeForest Kelley,,Herb Wallerstein,Gene Roddenberry,
,,https://movie.douban.com/subject/6531039/,科幻/冒险,1968,,France Nuyen,Leonard Nimoy,,1,,,,,,1,0,,, 50分钟,,,,,William Shatner,,,美国,,,,,星际旅行-原初-第3季第13集,,,,6531039,,,17,,,,1968-12-20,DeForest Kelley,,John Meredyth Lucas,Gene Roddenberry,
,,https://movie.douban.com/subject/6531038/,科幻/冒险,1968,,Kathryn Hays,Leonard Nimoy,,1,,,,,,1,0,,, 50分钟,,,,,William Shatner,,,美国,,,,,星际旅行-原初-第3季第12集,,,,6531038,,,20,,,,1968-12-06,DeForest Kelley,,John Erman,Gene Roddenberry,
,,https://movie.douban.com/subject/6531037/,科幻/冒险,1968,,Kathie Browne,Leonard Nimoy,,1,,,,,,1,0,,, 50分钟,,,,,William Shatner,,,美国,,,,,星际旅行-原初-第3季第11集,,,,6531037,,,18,,,,1968-11-29,DeForest Kelley,,Jud Taylor,Gene Roddenberry,
,,https://movie.douban.com/subject/6531027/,科幻/冒险,1968,,Michael Dunn,Leonard Nimoy,,1,,,,,,1,0,,, 50分钟,,,,,William Shatner,,,美国,,,,,星际旅行-原初-第3季第10集,,,,6531027,,,19,,,,1968-11-22,DeForest Kelley,,David Alexander,Gene Roddenberry,
,,https://movie.douban.com/subject/6531023/,科幻/冒险,1968,,James Doohan,Leonard Nimoy,,1,,,,,,1,0,,, 50分钟,,,,,William Shatner,,,美国,,,,,星际旅行-原初-第3季第9集,,,,6531023,,,21,,,,1968-11-15,DeForest Kelley,,Herb Wallerstein,Gene Roddenberry,
,,https://movie.douban.com/subject/6531021/,科幻/冒险,1968,,Katherine Woodville,Leonard Nimoy,,1,,,,,,1,0,,, 50分钟,,,,,William Shatner,,,美国,,,,,星际旅行-原初-第3季第8集,,,,6531021,,,20,,,,1968-11-08,DeForest Kelley,,Anton Leader,Gene Roddenberry,
,,https://movie.douban.com/subject/6531020/,科幻/冒险,1968,,Michael Ansara,Leonard Nimoy,,1,,,,,,1,0,,, 50分钟,,,,,William Shatner,,,美国,,,,,星际旅行-原初-第3季第7集,,,,6531020,,,19,,,,1968-11-01,DeForest Kelley,,Marvin J. Chomsky,Gene Roddenberry,
,,https://movie.douban.com/subject/6531019/,科幻/冒险,1968,,Ron Soble,Leonard Nimoy,,1,,,,,,1,0,,, 50分钟,,,,,William Shatner,,,美国,,,,,星际旅行-原初-第3季第6集,,,,6531019,,,15,,,,1968-10-25,DeForest Kelley,,Vincent McEveety,Gene Roddenberry,
,,https://movie.douban.com/subject/6530991/,科幻/冒险,1968,,Craig Hundley,Leonard Nimoy,,1,,,,,,1,0,,, 50分钟,,,,,William Shatner,,,美国,,,,,星际旅行-原初-第3季第4集,,,,6530991,,,22,,,,1968-10-11,DeForest Kelley,,Marvin J. Chomsky,Gene Roddenberry,
,,https://movie.douban.com/subject/6530980/,科幻/冒险,1968,,Morgan Woodward,Leonard Nimoy,,1,,,,,,1,0,,, 50分钟,,,,,William Shatner,,,美国,,,,,星际旅行-原初-第2季第23集,,,,6530980,,,21,,,,1968-03-01,DeForest Kelley,,Vincent McEveety,Gene Roddenberry,
,,https://movie.douban.com/subject/6530979/,科幻/冒险,1968,,Warren Stevens,Leonard Nimoy,,1,,,,,,1,0,,, 50分钟,,,,,William Shatner,,,美国,,,,,星际旅行-原初-第2季第22集,,,,6530979,,,23,,,,1968-02-23,DeForest Kelley,,Marc Daniels,Gene Roddenberry,
,,https://movie.douban.com/subject/6530978/,科幻/冒险,1968,,Richard Evans,Leonard Nimoy,,1,,,,,,1,9.2,,, 50分钟,,,,,William Shatner,,,美国,,,,,星际旅行-原初-第2季第21集,,,,6530978,,,31,,,,1968-02-16,DeForest Kelley,,Vincent McEveety,Gene Roddenberry,
,,https://movie.douban.com/subject/6530975/,科幻/冒险,1968,,Nancy Kovack,Leonard Nimoy,,1,,,,,,1,0,,, 50分钟,,,,,William Shatner,,,美国,,,,,星际旅行-原初-第2季第19集,,,,6530975,,,21,,,,1968-02-02,DeForest Kelley,,Marc Daniels,Gene Roddenberry,
,,https://movie.douban.com/subject/6530968/,科幻/冒险,1968,,Anthony Caruso,Leonard Nimoy,,1,,,,,,1,8.9,,, 50分钟,,,,,William Shatner,,,美国,,,,,星际旅行-原初-第2季第17集,,,,6530968,,,26,,,,1968-01-12,DeForest Kelley,,James Komack,Gene Roddenberry,
,,https://movie.douban.com/subject/6530964/,科幻/冒险,1968,,Joseph Ruskin,Leonard Nimoy,,1,,,,,,1,7.6,,, 50分钟,,,,,William Shatner,,,美国,,,,,星际旅行-原初-第2季第16集,,,,6530964,,,26,,,,1968-01-05,DeForest Kelley,,Gene Nelson,Gene Roddenberry,
,,https://movie.douban.com/subject/6530954/,科幻/冒险,1967,,Julie Newmar,Leonard Nimoy,,1,,,,,,1,8.3,,, 50分钟,,,,,William Shatner,,,美国,,,,,星际旅行-原初-第2季第11集,,,,6530954,,,29,,,,1967-12-01,DeForest Kelley,,Joseph Pevney,Gene Roddenberry,
,,https://movie.douban.com/subject/6530951/,科幻/冒险,1967,,Glenn Corbett,Leonard Nimoy,,1,,,,,,1,8.4,,, 50分钟,,,,,William Shatner,,,美国,,,,,星际旅行-原初-第2季第9集,,,,6530951,,,34,,,,1967-11-10,DeForest Kelley,,Ralph Senensky,Gene Roddenberry,
,,https://movie.douban.com/subject/6530948/,科幻/冒险,1967,,Antoinette Bower,Leonard Nimoy,,1,,,,,,1,7.7,,, 50分钟,,,,,William Shatner,,,美国,,,,,星际旅行-原初-第2季第7集,,,,6530948,,,30,,,,1967-10-27,DeForest Kelley,,Joseph Pevney,Gene Roddenberry,
,,https://movie.douban.com/subject/6530946/,科幻/冒险,1967,,William Windom,Leonard Nimoy,,1,,,,,,1,8.5,,, 50分钟,,,,,William Shatner,,,美国,,,,,星际旅行-原初-第2季第6集,,,,6530946,,,25,,,,1967-10-20,DeForest Kelley,,Marc Daniels,Gene Roddenberry,
,,https://movie.douban.com/subject/6515655/,动画,2012,,日笠阳子,野水伊织,,1,,,,,,10,7.2,,,,,,,,间岛淳司,,,日本,,,,,这就是僵尸吗？ 地狱变,,,,6515655,,,1408,,,,2012-04-04(日本),月宫绿,,金崎贵臣,上江洲诚,
,,https://movie.douban.com/subject/6514097/,科幻,1964,,William Russell,Carole Ann Ford,,1,,,,,,6,0,,, 25mins,,,,,William Hartnell,,,英国,,,,,The Dalek Invasion of Earth,,,,6514097,,,5,,,,1964-11-21,Jacqueline Hill,,Richard Martin,Terry Nation,
,,https://movie.douban.com/subject/6514094/,科幻,1964,,William Russell,Carole Ann Ford,,1,,,,,,4,0,,, 25mins,,,,,William Hartnell,,,英国,,,,,The Aztecs (Doctor Who),,,,6514094,,,10,,,,1964-05-23,Jacqueline Hill,,John Crockett,John Lucarotti,
,,https://movie.douban.com/subject/6511714/,科幻,1963,,William Russell,Carole Ann Ford,,1,,,,,,7,0,,,,,,,,William Hartnell,,,英国,,,,,The Daleks,,,,6511714,,,26,,,,21 December 1963–1 February 1964,Jacqueline Hill,,Christopher Barry,Terry Nation,
,,https://movie.douban.com/subject/6507843/,科幻,1964年,,William Russell,Carole Ann Ford,,1,,,,,,6,0,,, 25mins,,,,,William Hartnell,,,英国,,,,,The Keys of Marinus,,,,6507843,,,9,,,,1964-04-11,Jacqueline Hill,,John Gorrie,Terry Nation,
,,https://movie.douban.com/subject/6433888/,剧情,2011,,吉沢亮,刈谷友衣子,,1,,,,,,10,6.7,,, 20分钟,,,,,入江甚仪,,,日本,,,,,金鱼俱乐部,,,,6433888,,,270,,,,2011-07,水野絵梨奈,,横山理惠,横山理惠,
,,https://movie.douban.com/subject/6425093/,剧情,2011,,モト冬樹,福田麻由子,,1,,,,,,13,0,,, 5分钟,,,,,松本利夫,,,日本,,,,,3号保镖～我只保护你～,,,,6425093,,,24,,,,,AKIRA,,木下高男,樫田正剛,
,,https://movie.douban.com/subject/6402615/,剧情/犯罪,2011,,周波,朱晓渔,,1,,,,,,20,0,,, 45分钟,,,,,高明,,,中国大陆,,,,,大漠高墙,,,,6402615,,,7,,,,2011-4-11,艾来提·乌买儿,,张军钊,罗浩(Hao Luo),
,,https://movie.douban.com/subject/6396698/,剧情/爱情/家庭,2011,,郑卫莉,王琳,,1,,,,,,32,6.1,,,,,,,,张晞临,,,中国大陆,,,,,告诉我你爱我,HBO,,,6396698,,,41,,,,2011-04-30,刘涛,,冯兴华,华英,
,,https://movie.douban.com/subject/6863960/,,1999,,郭静纯,狄莺,,1,,,,,,80,0,,, 40,,,,,翁家明,,,台湾,,,,,台湾廖添丁,台湾电视公司,,,6863960,,,40,,,,1999-03-08,周明增,,徐进良,林龄龄,
,,https://movie.douban.com/subject/6862456/,剧情/动作/犯罪,2011,,马克斯·布朗,拉娜·普尔弗,,10,,,,,,6,7.8,,,,,,,,彼得·弗斯,,,英国,,,,,军情五处 第十季,,,,6862456,,,49,,,,2011-09-18,妮可拉·沃克,,Alrick Riley,Jonathan Brackley,
,,https://movie.douban.com/subject/6861619/,剧情/爱情,2011,,曹媛媛,王啸坤,,1,,,,,,12,5.2,,, 21分钟,,,,,张俪,,,中国大陆,,,,,星座方程式 第一季,,,,6861619,,,92,,,,2011-09-16,张丹峰,,刘全玮,邓芸,
,,https://movie.douban.com/subject/6835300/,剧情,2011,,林家川  ,孟霞,,1,,,,,,28,0,,,,,,,,董勇,,,中国大陆,,,,,我在等你回家,大连天歌传媒股份有限公司,,,6835300,,,20,,,,,胡可,,陈家林,薛立业,
,,https://movie.douban.com/subject/6810864/,,2012,,八千草薰,高杉真宙,,1,,,,,,1,8.2,,, 117分钟,,,,,仲代达矢,,,日本,,,,,学,,,,6810864,,,183,,,,2012-01-01,胜村政信,,雨宮望,仓本聪,
,,https://movie.douban.com/subject/6828364/,动作/科幻/冒险,1987,,Denise Crosby,Jonathan Frakes,,1,,,,,,1,0,,, 45分钟,,,,,Patrick Stewart,,,美国,,,,,星际旅行-下一代 -第1季第5集,,,,6828364,,,10,,,,1987-10-24,LeVar Burton,,Rob Bowman,Gene Roddenberry,
,,https://movie.douban.com/subject/6808696/,动画,2012,,石原夏织,户松遥,,1,,,,,,12,7.3,,,,,,,,岛崎信长,,,日本,,,,,在盛夏等待,,,,6808696,,,2080,,,,2012-01-09(日本),田村由加莉,,长井龙雪,黑田洋介,
,,https://movie.douban.com/subject/6799165/,儿童/战争,2011,,张政勇,小叮咚,,1,,,,,,28,4.9,,,,,,,2011年8月11日,赵泽文,,,中国大陆,,,,,小小飞虎队,山东电影电视剧制作中心,,,6799165,,,33,,CCTV-1,,2011-08-11,胡天阳,,钱晓鸿,赵冬苓,
,,https://movie.douban.com/subject/6793348/,喜剧,2011,,艾伟,张勋杰,,1,,,,,,13,5.4,,,,,,,,卓文萱,,,台湾,,,,,男女生了没,,,,6793348,,,81,,,,2011-08-11,吴中天,,邓安宁,刘殿润,
,,https://movie.douban.com/subject/6778664/,剧情/家庭/战争,2012,,张小磊,陈瑾,,1,,,,,,40,6,,,,,2012年08月30日,,,宋春丽,,,中国大陆,,,,,大地情深,北京金英马影视文化有限责任公司,,,6778664,,,61,,"湖北电视台综合频道
[15]",,2012-08-31,冯宪珍,,曲丽君,曲丽君,
,,https://movie.douban.com/subject/6753086/,喜剧/爱情,2011,,JR,黄鸿升,,1,,,,,,13,6.2,,, 71分钟,,2011年7月11日,,,猪哥亮,,,台湾,,,,,珍爱林北,诺耶广告股份有限公司,,,6753086,,,79,,,,2011-07-29(台湾中视),陈妍希,,柳广辉,李蕙,
,,https://movie.douban.com/subject/6755897/,动画/同性,2014,,代永翼,平川大辅,,1,,,,,,4,8.6,,, 26分钟,,,,,冈本信彦,,,日本,,,,,眷恋你的温柔,,,,6755897,,,4049,,,,2014-10-29(日本),木村良平,,福田道生,中村春菊(原作),
,,https://movie.douban.com/subject/3003160/,,2007,,正名仆藏,滨田岳,,1,,,,,,1,6.1,,,,,,,,杏さゆり,,,日本,,,,,冲淋宝贝,日本朝日电视台 ANB,,,3003160,,,36,,,,2007-12-15(日本),田中哲司,,大根仁,小川みづき,
,,https://movie.douban.com/subject/2999894/,剧情/爱情,2004,,朱宏嘉,杨若兮,,1,,,,,,21,0,,,,,,,2005年9月28日,陈建斌,,,中国大陆,,,,,从爱情开始,北京悠悠阳光影视广告有限责任公司,,,2999894,,,20,,,,2004,张恒,,高群书,陈育新,
,,https://movie.douban.com/subject/2995920/,剧情,2008,,中浜奈美子,进藤学,,1,,,,,,12,6.3,,,,,,,,高部あい,,,日本,,,,,红莲女,东京电视台,,,2995920,,,126,,,,2008-01-11,薗田杏奈,,熊井幸平,田中要次,
